participant_id,split,_STATE,SEQNO,target
49-2023003822,test,49.0,b'2023003822',0
25-2023006388,test,25.0,b'2023006388',0
72-2023003442,test,72.0,b'2023003442',0
41-2023003492,test,41.0,b'2023003492',0
48-2023004870,test,48.0,b'2023004870',0
46-2023005793,test,46.0,b'2023005793',0
72-2023002708,test,72.0,b'2023002708',0
45-2023008591,test,45.0,b'2023008591',0
45-2023001304,test,45.0,b'2023001304',0
31-2023009896,test,31.0,b'2023009896',0
28-2023002149,test,28.0,b'2023002149',0
49-2023002714,test,49.0,b'2023002714',0
38-2023004446,test,38.0,b'2023004446',0
35-2023001299,test,35.0,b'2023001299',0
46-2023000733,test,46.0,b'2023000733',0
12-2023012033,test,12.0,b'2023012033',0
27-2023008279,test,27.0,b'2023008279',0
48-2023000419,test,48.0,b'2023000419',0
72-2023002750,test,72.0,b'2023002750',0
02-2023000405,test,2.0,b'2023000405',0
24-2023015906,test,24.0,b'2023015906',0
12-2023011512,test,12.0,b'2023011512',0
26-2023003424,test,26.0,b'2023003424',0
30-2023002957,test,30.0,b'2023002957',0
27-2023006441,test,27.0,b'2023006441',0
31-2023007565,test,31.0,b'2023007565',0
09-2023009491,test,9.0,b'2023009491',0
27-2023009363,test,27.0,b'2023009363',0
33-2023005293,test,33.0,b'2023005293',0
48-2023008328,test,48.0,b'2023008328',0
53-2023008157,test,53.0,b'2023008157',0
02-2023003323,test,2.0,b'2023003323',0
45-2023004224,test,45.0,b'2023004224',0
18-2023009489,test,18.0,b'2023009489',0
27-2023004058,test,27.0,b'2023004058',0
53-2023023876,test,53.0,b'2023023876',0
56-2023001024,test,56.0,b'2023001024',0
27-2023011368,test,27.0,b'2023011368',0
36-2023003905,test,36.0,b'2023003905',0
18-2023005337,test,18.0,b'2023005337',0
38-2023003001,test,38.0,b'2023003001',0
48-2023006179,test,48.0,b'2023006179',0
24-2023010563,test,24.0,b'2023010563',0
18-2023007681,test,18.0,b'2023007681',0
44-2023001512,test,44.0,b'2023001512',0
17-2023004854,test,17.0,b'2023004854',0
27-2023015271,test,27.0,b'2023015271',0
48-2023003535,test,48.0,b'2023003535',0
17-2023002049,test,17.0,b'2023002049',0
20-2023006052,test,20.0,b'2023006052',0
49-2023005571,test,49.0,b'2023005571',0
31-2023003189,test,31.0,b'2023003189',0
12-2023000060,test,12.0,b'2023000060',0
41-2023002987,test,41.0,b'2023002987',0
47-2023005321,test,47.0,b'2023005321',0
55-2023010781,test,55.0,b'2023010781',0
34-2023004632,test,34.0,b'2023004632',0
47-2023003431,test,47.0,b'2023003431',0
39-2023013333,test,39.0,b'2023013333',0
31-2023004089,test,31.0,b'2023004089',0
13-2023000083,test,13.0,b'2023000083',0
53-2023016753,test,53.0,b'2023016753',0
34-2023005864,test,34.0,b'2023005864',0
53-2023021861,test,53.0,b'2023021861',0
10-2023002433,test,10.0,b'2023002433',0
17-2023003819,test,17.0,b'2023003819',0
55-2023008857,test,55.0,b'2023008857',0
48-2023000805,test,48.0,b'2023000805',0
55-2023005789,test,55.0,b'2023005789',0
51-2023000275,test,51.0,b'2023000275',0
19-2023002116,test,19.0,b'2023002116',0
25-2023000170,test,25.0,b'2023000170',0
45-2023008061,test,45.0,b'2023008061',0
33-2023000035,test,33.0,b'2023000035',0
05-2023002718,test,5.0,b'2023002718',0
33-2023003932,test,33.0,b'2023003932',0
17-2023005154,test,17.0,b'2023005154',0
18-2023008264,test,18.0,b'2023008264',0
36-2023013519,test,36.0,b'2023013519',0
55-2023012507,test,55.0,b'2023012507',0
53-2023009337,test,53.0,b'2023009337',0
27-2023011067,test,27.0,b'2023011067',0
56-2023003502,test,56.0,b'2023003502',0
48-2023006609,test,48.0,b'2023006609',0
53-2023021133,test,53.0,b'2023021133',0
09-2023006255,test,9.0,b'2023006255',0
33-2023005922,test,33.0,b'2023005922',0
22-2023000836,test,22.0,b'2023000836',0
50-2023004445,test,50.0,b'2023004445',0
17-2023001800,test,17.0,b'2023001800',0
41-2023000161,test,41.0,b'2023000161',0
24-2023007335,test,24.0,b'2023007335',0
13-2023006622,test,13.0,b'2023006622',0
72-2023004255,test,72.0,b'2023004255',0
49-2023003147,test,49.0,b'2023003147',0
53-2023004852,test,53.0,b'2023004852',0
39-2023002978,test,39.0,b'2023002978',0
39-2023007900,test,39.0,b'2023007900',0
22-2023000653,test,22.0,b'2023000653',0
06-2023011181,test,6.0,b'2023011181',0
25-2023006941,test,25.0,b'2023006941',0
29-2023003553,test,29.0,b'2023003553',0
28-2023002111,test,28.0,b'2023002111',1
23-2023011288,test,23.0,b'2023011288',0
55-2023005100,test,55.0,b'2023005100',0
06-2023006693,test,6.0,b'2023006693',0
28-2023001796,test,28.0,b'2023001796',0
53-2023009717,test,53.0,b'2023009717',0
24-2023000030,test,24.0,b'2023000030',0
53-2023016758,test,53.0,b'2023016758',0
24-2023007314,test,24.0,b'2023007314',0
06-2023010952,test,6.0,b'2023010952',0
53-2023023828,test,53.0,b'2023023828',0
05-2023004483,test,5.0,b'2023004483',0
53-2023007075,test,53.0,b'2023007075',0
36-2023016356,test,36.0,b'2023016356',0
53-2023023669,test,53.0,b'2023023669',0
33-2023004430,test,33.0,b'2023004430',0
20-2023002836,test,20.0,b'2023002836',0
48-2023004284,test,48.0,b'2023004284',0
24-2023006723,test,24.0,b'2023006723',0
53-2023011935,test,53.0,b'2023011935',0
02-2023003488,test,2.0,b'2023003488',0
26-2023008357,test,26.0,b'2023008357',0
40-2023002567,test,40.0,b'2023002567',0
53-2023000465,test,53.0,b'2023000465',0
13-2023005517,test,13.0,b'2023005517',0
48-2023005899,test,48.0,b'2023005899',0
26-2023008930,test,26.0,b'2023008930',0
56-2023003182,test,56.0,b'2023003182',0
01-2023002483,test,1.0,b'2023002483',0
31-2023010816,test,31.0,b'2023010816',0
46-2023005266,test,46.0,b'2023005266',0
24-2023011579,test,24.0,b'2023011579',0
06-2023007240,test,6.0,b'2023007240',0
27-2023009174,test,27.0,b'2023009174',0
30-2023003358,test,30.0,b'2023003358',0
36-2023011154,test,36.0,b'2023011154',0
48-2023007572,test,48.0,b'2023007572',0
25-2023003779,test,25.0,b'2023003779',0
27-2023007355,test,27.0,b'2023007355',0
49-2023009977,test,49.0,b'2023009977',0
09-2023009328,test,9.0,b'2023009328',0
10-2023002292,test,10.0,b'2023002292',0
47-2023001797,test,47.0,b'2023001797',0
46-2023002802,test,46.0,b'2023002802',1
66-2023000613,test,66.0,b'2023000613',0
40-2023000093,test,40.0,b'2023000093',0
46-2023002187,test,46.0,b'2023002187',0
19-2023004645,test,19.0,b'2023004645',0
18-2023008849,test,18.0,b'2023008849',0
50-2023003270,test,50.0,b'2023003270',0
47-2023003293,test,47.0,b'2023003293',0
24-2023006952,test,24.0,b'2023006952',0
33-2023005785,test,33.0,b'2023005785',0
06-2023008899,test,6.0,b'2023008899',0
06-2023006015,test,6.0,b'2023006015',0
27-2023014456,test,27.0,b'2023014456',0
19-2023003336,test,19.0,b'2023003336',0
19-2023007769,test,19.0,b'2023007769',0
38-2023001779,test,38.0,b'2023001779',0
36-2023000066,test,36.0,b'2023000066',0
06-2023003452,test,6.0,b'2023003452',0
45-2023004373,test,45.0,b'2023004373',0
27-2023011300,test,27.0,b'2023011300',0
53-2023015641,test,53.0,b'2023015641',0
31-2023007075,test,31.0,b'2023007075',0
06-2023007947,test,6.0,b'2023007947',0
28-2023003830,test,28.0,b'2023003830',0
41-2023002015,test,41.0,b'2023002015',0
18-2023005036,test,18.0,b'2023005036',0
10-2023003180,test,10.0,b'2023003180',0
17-2023002125,test,17.0,b'2023002125',0
40-2023001810,test,40.0,b'2023001810',0
27-2023010368,test,27.0,b'2023010368',0
24-2023007978,test,24.0,b'2023007978',0
31-2023008163,test,31.0,b'2023008163',1
45-2023003937,test,45.0,b'2023003937',0
16-2023001279,test,16.0,b'2023001279',0
40-2023003552,test,40.0,b'2023003552',0
24-2023014868,test,24.0,b'2023014868',0
25-2023001748,test,25.0,b'2023001748',0
12-2023011852,test,12.0,b'2023011852',0
28-2023002279,test,28.0,b'2023002279',0
12-2023011260,test,12.0,b'2023011260',0
20-2023008704,test,20.0,b'2023008704',0
24-2023005754,test,24.0,b'2023005754',0
34-2023000085,test,34.0,b'2023000085',1
46-2023001256,test,46.0,b'2023001256',0
08-2023000067,test,8.0,b'2023000067',0
41-2023002710,test,41.0,b'2023002710',0
40-2023003909,test,40.0,b'2023003909',0
05-2023003235,test,5.0,b'2023003235',0
30-2023002706,test,30.0,b'2023002706',0
02-2023002556,test,2.0,b'2023002556',0
34-2023008788,test,34.0,b'2023008788',0
41-2023005806,test,41.0,b'2023005806',0
12-2023001574,test,12.0,b'2023001574',0
46-2023003421,test,46.0,b'2023003421',0
06-2023006745,test,6.0,b'2023006745',0
05-2023003242,test,5.0,b'2023003242',0
29-2023002035,test,29.0,b'2023002035',0
11-2023002092,test,11.0,b'2023002092',0
46-2023001349,test,46.0,b'2023001349',0
25-2023007436,test,25.0,b'2023007436',0
72-2023002443,test,72.0,b'2023002443',0
31-2023012772,test,31.0,b'2023012772',0
47-2023000195,test,47.0,b'2023000195',0
08-2023008740,test,8.0,b'2023008740',0
24-2023014106,test,24.0,b'2023014106',0
24-2023017025,test,24.0,b'2023017025',0
72-2023000937,test,72.0,b'2023000937',0
15-2023004928,test,15.0,b'2023004928',0
29-2023003384,test,29.0,b'2023003384',0
06-2023010350,test,6.0,b'2023010350',0
19-2023003883,test,19.0,b'2023003883',0
04-2023004830,test,4.0,b'2023004830',0
34-2023004560,test,34.0,b'2023004560',0
36-2023008134,test,36.0,b'2023008134',0
38-2023003665,test,38.0,b'2023003665',0
48-2023005391,test,48.0,b'2023005391',0
09-2023003785,test,9.0,b'2023003785',0
15-2023003085,test,15.0,b'2023003085',0
04-2023002542,test,4.0,b'2023002542',0
19-2023004411,test,19.0,b'2023004411',0
48-2023000110,test,48.0,b'2023000110',0
49-2023001673,test,49.0,b'2023001673',0
22-2023001072,test,22.0,b'2023001072',0
11-2023001974,test,11.0,b'2023001974',0
04-2023011308,test,4.0,b'2023011308',0
08-2023002686,test,8.0,b'2023002686',0
29-2023005113,test,29.0,b'2023005113',0
53-2023014806,test,53.0,b'2023014806',0
04-2023004558,test,4.0,b'2023004558',0
18-2023010615,test,18.0,b'2023010615',0
27-2023008746,test,27.0,b'2023008746',0
19-2023004672,test,19.0,b'2023004672',0
18-2023008040,test,18.0,b'2023008040',0
30-2023004640,test,30.0,b'2023004640',0
17-2023001945,test,17.0,b'2023001945',0
36-2023016501,test,36.0,b'2023016501',0
04-2023007076,test,4.0,b'2023007076',0
12-2023012065,test,12.0,b'2023012065',0
49-2023008326,test,49.0,b'2023008326',0
45-2023008891,test,45.0,b'2023008891',0
40-2023003829,test,40.0,b'2023003829',0
51-2023004551,test,51.0,b'2023004551',0
08-2023002415,test,8.0,b'2023002415',0
55-2023009137,test,55.0,b'2023009137',0
28-2023002402,test,28.0,b'2023002402',0
28-2023001611,test,28.0,b'2023001611',0
18-2023004866,test,18.0,b'2023004866',0
18-2023007380,test,18.0,b'2023007380',0
16-2023005780,test,16.0,b'2023005780',0
29-2023004560,test,29.0,b'2023004560',0
19-2023001519,test,19.0,b'2023001519',0
48-2023008221,test,48.0,b'2023008221',0
27-2023012273,test,27.0,b'2023012273',0
15-2023007590,test,15.0,b'2023007590',0
10-2023001916,test,10.0,b'2023001916',0
32-2023001456,test,32.0,b'2023001456',0
39-2023008534,test,39.0,b'2023008534',0
19-2023004757,test,19.0,b'2023004757',0
19-2023004842,test,19.0,b'2023004842',0
16-2023006066,test,16.0,b'2023006066',0
15-2023004006,test,15.0,b'2023004006',0
13-2023004598,test,13.0,b'2023004598',0
26-2023008397,test,26.0,b'2023008397',0
02-2023002510,test,2.0,b'2023002510',0
53-2023009464,test,53.0,b'2023009464',0
08-2023002278,test,8.0,b'2023002278',0
27-2023009249,test,27.0,b'2023009249',0
40-2023006068,test,40.0,b'2023006068',0
45-2023005420,test,45.0,b'2023005420',0
44-2023004803,test,44.0,b'2023004803',0
08-2023004753,test,8.0,b'2023004753',0
47-2023005297,test,47.0,b'2023005297',0
38-2023004718,test,38.0,b'2023004718',0
25-2023006584,test,25.0,b'2023006584',0
53-2023003513,test,53.0,b'2023003513',0
19-2023003518,test,19.0,b'2023003518',0
34-2023006026,test,34.0,b'2023006026',0
49-2023006623,test,49.0,b'2023006623',0
53-2023025891,test,53.0,b'2023025891',0
01-2023002073,test,1.0,b'2023002073',0
41-2023005019,test,41.0,b'2023005019',0
12-2023011791,test,12.0,b'2023011791',0
37-2023002659,test,37.0,b'2023002659',0
34-2023003918,test,34.0,b'2023003918',0
02-2023004503,test,2.0,b'2023004503',0
25-2023006419,test,25.0,b'2023006419',0
26-2023007813,test,26.0,b'2023007813',0
27-2023004060,test,27.0,b'2023004060',0
25-2023008656,test,25.0,b'2023008656',0
40-2023003114,test,40.0,b'2023003114',0
30-2023002466,test,30.0,b'2023002466',0
27-2023013230,test,27.0,b'2023013230',0
48-2023005937,test,48.0,b'2023005937',0
06-2023010549,test,6.0,b'2023010549',0
53-2023006896,test,53.0,b'2023006896',0
06-2023007100,test,6.0,b'2023007100',0
39-2023004962,test,39.0,b'2023004962',0
33-2023004354,test,33.0,b'2023004354',0
51-2023000002,test,51.0,b'2023000002',0
27-2023015632,test,27.0,b'2023015632',0
13-2023004055,test,13.0,b'2023004055',0
16-2023004463,test,16.0,b'2023004463',0
06-2023010586,test,6.0,b'2023010586',0
49-2023005403,test,49.0,b'2023005403',0
29-2023001906,test,29.0,b'2023001906',0
13-2023004884,test,13.0,b'2023004884',0
27-2023008017,test,27.0,b'2023008017',0
53-2023017769,test,53.0,b'2023017769',0
54-2023003562,test,54.0,b'2023003562',0
33-2023003735,test,33.0,b'2023003735',0
02-2023003177,test,2.0,b'2023003177',0
66-2023000953,test,66.0,b'2023000953',0
47-2023004338,test,47.0,b'2023004338',0
02-2023005303,test,2.0,b'2023005303',0
23-2023007022,test,23.0,b'2023007022',0
30-2023003877,test,30.0,b'2023003877',1
48-2023000637,test,48.0,b'2023000637',0
06-2023004965,test,6.0,b'2023004965',0
13-2023002959,test,13.0,b'2023002959',0
39-2023005175,test,39.0,b'2023005175',0
04-2023011726,test,4.0,b'2023011726',0
72-2023003986,test,72.0,b'2023003986',0
53-2023020144,test,53.0,b'2023020144',0
31-2023011421,test,31.0,b'2023011421',0
13-2023007677,test,13.0,b'2023007677',0
12-2023004109,test,12.0,b'2023004109',0
13-2023007770,test,13.0,b'2023007770',0
39-2023009853,test,39.0,b'2023009853',0
18-2023007022,test,18.0,b'2023007022',0
05-2023004143,test,5.0,b'2023004143',0
47-2023001145,test,47.0,b'2023001145',0
26-2023008404,test,26.0,b'2023008404',0
09-2023003838,test,9.0,b'2023003838',0
20-2023006591,test,20.0,b'2023006591',0
18-2023009848,test,18.0,b'2023009848',0
25-2023006237,test,25.0,b'2023006237',0
34-2023003303,test,34.0,b'2023003303',0
41-2023005334,test,41.0,b'2023005334',0
26-2023003245,test,26.0,b'2023003245',0
47-2023005579,test,47.0,b'2023005579',0
46-2023002794,test,46.0,b'2023002794',0
34-2023005534,test,34.0,b'2023005534',0
39-2023011226,test,39.0,b'2023011226',0
28-2023003760,test,28.0,b'2023003760',0
34-2023009238,test,34.0,b'2023009238',0
31-2023006230,test,31.0,b'2023006230',0
25-2023005860,test,25.0,b'2023005860',0
39-2023008764,test,39.0,b'2023008764',0
36-2023000117,test,36.0,b'2023000117',0
39-2023010483,test,39.0,b'2023010483',0
45-2023008847,test,45.0,b'2023008847',0
36-2023009310,test,36.0,b'2023009310',0
49-2023005294,test,49.0,b'2023005294',0
04-2023003185,test,4.0,b'2023003185',0
01-2023001448,test,1.0,b'2023001448',0
34-2023004237,test,34.0,b'2023004237',0
27-2023004442,test,27.0,b'2023004442',0
45-2023006629,test,45.0,b'2023006629',0
25-2023006081,test,25.0,b'2023006081',0
45-2023005490,test,45.0,b'2023005490',0
39-2023012515,test,39.0,b'2023012515',0
53-2023013643,test,53.0,b'2023013643',0
53-2023005589,test,53.0,b'2023005589',0
09-2023007599,test,9.0,b'2023007599',0
27-2023007658,test,27.0,b'2023007658',0
04-2023011829,test,4.0,b'2023011829',0
18-2023009697,test,18.0,b'2023009697',0
23-2023005572,test,23.0,b'2023005572',0
50-2023006725,test,50.0,b'2023006725',0
17-2023003206,test,17.0,b'2023003206',0
34-2023003159,test,34.0,b'2023003159',0
47-2023001074,test,47.0,b'2023001074',0
10-2023002255,test,10.0,b'2023002255',0
27-2023006991,test,27.0,b'2023006991',0
41-2023005003,test,41.0,b'2023005003',0
39-2023003983,test,39.0,b'2023003983',0
36-2023014214,test,36.0,b'2023014214',0
40-2023003604,test,40.0,b'2023003604',0
27-2023009407,test,27.0,b'2023009407',0
25-2023008381,test,25.0,b'2023008381',0
24-2023013642,test,24.0,b'2023013642',0
34-2023003203,test,34.0,b'2023003203',0
18-2023006068,test,18.0,b'2023006068',0
26-2023005676,test,26.0,b'2023005676',0
27-2023008518,test,27.0,b'2023008518',0
46-2023000963,test,46.0,b'2023000963',0
05-2023004739,test,5.0,b'2023004739',0
44-2023003489,test,44.0,b'2023003489',0
48-2023009000,test,48.0,b'2023009000',0
19-2023002496,test,19.0,b'2023002496',0
50-2023005802,test,50.0,b'2023005802',0
55-2023005135,test,55.0,b'2023005135',0
08-2023003178,test,8.0,b'2023003178',0
54-2023004273,test,54.0,b'2023004273',0
12-2023009346,test,12.0,b'2023009346',0
18-2023006651,test,18.0,b'2023006651',0
55-2023009370,test,55.0,b'2023009370',0
27-2023003922,test,27.0,b'2023003922',0
17-2023005136,test,17.0,b'2023005136',0
66-2023001232,test,66.0,b'2023001232',0
38-2023005557,test,38.0,b'2023005557',0
08-2023002057,test,8.0,b'2023002057',0
48-2023005579,test,48.0,b'2023005579',0
30-2023006607,test,30.0,b'2023006607',0
06-2023011700,test,6.0,b'2023011700',0
36-2023006366,test,36.0,b'2023006366',0
16-2023003605,test,16.0,b'2023003605',0
40-2023002127,test,40.0,b'2023002127',0
31-2023006105,test,31.0,b'2023006105',0
37-2023000980,test,37.0,b'2023000980',0
06-2023000914,test,6.0,b'2023000914',0
45-2023005236,test,45.0,b'2023005236',0
24-2023007754,test,24.0,b'2023007754',0
36-2023010488,test,36.0,b'2023010488',0
38-2023004974,test,38.0,b'2023004974',0
56-2023000145,test,56.0,b'2023000145',0
31-2023009154,test,31.0,b'2023009154',0
46-2023004645,test,46.0,b'2023004645',0
04-2023011863,test,4.0,b'2023011863',0
16-2023001679,test,16.0,b'2023001679',0
24-2023011352,test,24.0,b'2023011352',0
49-2023004749,test,49.0,b'2023004749',0
04-2023011819,test,4.0,b'2023011819',0
23-2023004575,test,23.0,b'2023004575',0
66-2023000895,test,66.0,b'2023000895',0
18-2023007517,test,18.0,b'2023007517',0
29-2023001905,test,29.0,b'2023001905',0
53-2023022180,test,53.0,b'2023022180',0
22-2023003781,test,22.0,b'2023003781',0
17-2023002693,test,17.0,b'2023002693',0
48-2023007678,test,48.0,b'2023007678',0
55-2023007693,test,55.0,b'2023007693',0
53-2023019987,test,53.0,b'2023019987',0
05-2023001627,test,5.0,b'2023001627',0
35-2023000992,test,35.0,b'2023000992',0
12-2023007349,test,12.0,b'2023007349',0
02-2023001983,test,2.0,b'2023001983',0
29-2023003951,test,29.0,b'2023003951',0
24-2023013604,test,24.0,b'2023013604',0
41-2023003060,test,41.0,b'2023003060',0
38-2023005151,test,38.0,b'2023005151',0
12-2023009634,test,12.0,b'2023009634',0
46-2023001289,test,46.0,b'2023001289',0
22-2023002825,test,22.0,b'2023002825',0
26-2023005814,test,26.0,b'2023005814',0
40-2023002283,test,40.0,b'2023002283',0
22-2023004690,test,22.0,b'2023004690',0
23-2023010104,test,23.0,b'2023010104',0
10-2023002037,test,10.0,b'2023002037',0
08-2023002965,test,8.0,b'2023002965',0
13-2023006530,test,13.0,b'2023006530',0
08-2023007505,test,8.0,b'2023007505',0
50-2023001288,test,50.0,b'2023001288',0
20-2023005062,test,20.0,b'2023005062',0
01-2023001535,test,1.0,b'2023001535',0
55-2023007637,test,55.0,b'2023007637',0
38-2023002963,test,38.0,b'2023002963',0
18-2023000024,test,18.0,b'2023000024',0
26-2023008584,test,26.0,b'2023008584',0
27-2023008035,test,27.0,b'2023008035',0
20-2023004576,test,20.0,b'2023004576',0
55-2023010814,test,55.0,b'2023010814',0
01-2023004274,test,1.0,b'2023004274',0
10-2023003980,test,10.0,b'2023003980',0
29-2023002386,test,29.0,b'2023002386',0
12-2023004855,test,12.0,b'2023004855',0
39-2023011712,test,39.0,b'2023011712',0
08-2023008614,test,8.0,b'2023008614',0
36-2023009925,test,36.0,b'2023009925',0
49-2023002758,test,49.0,b'2023002758',0
53-2023007966,test,53.0,b'2023007966',0
53-2023017165,test,53.0,b'2023017165',0
36-2023008399,test,36.0,b'2023008399',0
15-2023005731,test,15.0,b'2023005731',0
31-2023010433,test,31.0,b'2023010433',0
31-2023004894,test,31.0,b'2023004894',0
55-2023009423,test,55.0,b'2023009423',0
72-2023002908,test,72.0,b'2023002908',0
24-2023010390,test,24.0,b'2023010390',0
26-2023008265,test,26.0,b'2023008265',0
49-2023002559,test,49.0,b'2023002559',0
16-2023004493,test,16.0,b'2023004493',0
31-2023005429,test,31.0,b'2023005429',0
20-2023002643,test,20.0,b'2023002643',0
12-2023008259,test,12.0,b'2023008259',0
27-2023015257,test,27.0,b'2023015257',0
29-2023004994,test,29.0,b'2023004994',0
36-2023013732,test,36.0,b'2023013732',0
28-2023001753,test,28.0,b'2023001753',0
