participant_id,split,_STATE,SEQNO,target
29-2023004424,train,29.0,b'2023004424',0
39-2023012444,train,39.0,b'2023012444',0
31-2023005454,train,31.0,b'2023005454',0
19-2023008778,train,19.0,b'2023008778',0
55-2023008780,train,55.0,b'2023008780',0
48-2023009335,train,48.0,b'2023009335',0
15-2023002785,train,15.0,b'2023002785',0
22-2023005345,train,22.0,b'2023005345',0
44-2023000079,train,44.0,b'2023000079',0
08-2023004100,train,8.0,b'2023004100',0
27-2023009796,train,27.0,b'2023009796',0
31-2023007189,train,31.0,b'2023007189',0
26-2023005790,train,26.0,b'2023005790',0
53-2023000247,train,53.0,b'2023000247',0
36-2023007600,train,36.0,b'2023007600',0
25-2023005326,train,25.0,b'2023005326',0
20-2023009171,train,20.0,b'2023009171',0
16-2023004578,train,16.0,b'2023004578',0
06-2023011800,train,6.0,b'2023011800',0
38-2023000791,train,38.0,b'2023000791',0
18-2023009535,train,18.0,b'2023009535',0
36-2023011515,train,36.0,b'2023011515',0
20-2023007141,train,20.0,b'2023007141',0
54-2023003684,train,54.0,b'2023003684',0
16-2023001094,train,16.0,b'2023001094',0
06-2023009136,train,6.0,b'2023009136',0
26-2023003000,train,26.0,b'2023003000',0
05-2023005069,train,5.0,b'2023005069',0
46-2023002083,train,46.0,b'2023002083',0
39-2023006419,train,39.0,b'2023006419',0
46-2023003583,train,46.0,b'2023003583',0
40-2023005286,train,40.0,b'2023005286',0
48-2023009941,train,48.0,b'2023009941',0
53-2023016706,train,53.0,b'2023016706',0
24-2023014914,train,24.0,b'2023014914',0
09-2023004869,train,9.0,b'2023004869',0
48-2023000612,train,48.0,b'2023000612',0
34-2023002479,train,34.0,b'2023002479',0
34-2023003288,train,34.0,b'2023003288',0
08-2023006455,train,8.0,b'2023006455',0
26-2023004975,train,26.0,b'2023004975',0
46-2023005238,train,46.0,b'2023005238',0
08-2023002104,train,8.0,b'2023002104',0
17-2023002235,train,17.0,b'2023002235',0
02-2023005475,train,2.0,b'2023005475',0
31-2023006966,train,31.0,b'2023006966',0
24-2023015125,train,24.0,b'2023015125',0
24-2023013156,train,24.0,b'2023013156',0
24-2023017210,train,24.0,b'2023017210',0
08-2023005637,train,8.0,b'2023005637',0
46-2023001847,train,46.0,b'2023001847',0
49-2023004378,train,49.0,b'2023004378',0
04-2023007301,train,4.0,b'2023007301',0
40-2023004445,train,40.0,b'2023004445',0
27-2023011359,train,27.0,b'2023011359',0
45-2023009552,train,45.0,b'2023009552',0
27-2023008143,train,27.0,b'2023008143',0
26-2023003589,train,26.0,b'2023003589',0
27-2023012018,train,27.0,b'2023012018',0
30-2023002462,train,30.0,b'2023002462',0
22-2023004450,train,22.0,b'2023004450',0
31-2023010393,train,31.0,b'2023010393',0
04-2023007191,train,4.0,b'2023007191',0
39-2023012581,train,39.0,b'2023012581',0
16-2023005875,train,16.0,b'2023005875',0
37-2023001173,train,37.0,b'2023001173',0
46-2023004906,train,46.0,b'2023004906',0
72-2023002488,train,72.0,b'2023002488',0
16-2023006180,train,16.0,b'2023006180',0
36-2023012312,train,36.0,b'2023012312',1
20-2023004971,train,20.0,b'2023004971',0
34-2023008049,train,34.0,b'2023008049',0
15-2023002854,train,15.0,b'2023002854',0
19-2023003010,train,19.0,b'2023003010',0
53-2023008974,train,53.0,b'2023008974',0
49-2023006298,train,49.0,b'2023006298',0
32-2023002517,train,32.0,b'2023002517',0
50-2023000031,train,50.0,b'2023000031',0
48-2023003369,train,48.0,b'2023003369',0
40-2023003555,train,40.0,b'2023003555',0
55-2023006405,train,55.0,b'2023006405',0
16-2023004314,train,16.0,b'2023004314',0
20-2023009848,train,20.0,b'2023009848',0
37-2023003893,train,37.0,b'2023003893',0
39-2023006880,train,39.0,b'2023006880',0
40-2023004231,train,40.0,b'2023004231',0
16-2023003772,train,16.0,b'2023003772',0
46-2023000080,train,46.0,b'2023000080',0
25-2023006857,train,25.0,b'2023006857',0
20-2023008326,train,20.0,b'2023008326',0
27-2023006206,train,27.0,b'2023006206',0
53-2023026184,train,53.0,b'2023026184',0
27-2023000074,train,27.0,b'2023000074',0
31-2023011666,train,31.0,b'2023011666',0
37-2023000278,train,37.0,b'2023000278',0
40-2023001506,train,40.0,b'2023001506',0
47-2023001227,train,47.0,b'2023001227',0
31-2023008053,train,31.0,b'2023008053',0
09-2023002157,train,9.0,b'2023002157',0
56-2023002229,train,56.0,b'2023002229',0
04-2023008418,train,4.0,b'2023008418',0
19-2023004797,train,19.0,b'2023004797',0
19-2023006878,train,19.0,b'2023006878',0
22-2023004525,train,22.0,b'2023004525',0
39-2023012460,train,39.0,b'2023012460',0
48-2023000886,train,48.0,b'2023000886',0
15-2023003533,train,15.0,b'2023003533',0
55-2023006959,train,55.0,b'2023006959',0
30-2023003590,train,30.0,b'2023003590',0
33-2023006951,train,33.0,b'2023006951',0
36-2023000065,train,36.0,b'2023000065',0
36-2023004107,train,36.0,b'2023004107',0
09-2023006289,train,9.0,b'2023006289',0
53-2023004582,train,53.0,b'2023004582',0
50-2023004297,train,50.0,b'2023004297',0
19-2023008707,train,19.0,b'2023008707',0
20-2023003438,train,20.0,b'2023003438',0
04-2023005255,train,4.0,b'2023005255',0
36-2023016910,train,36.0,b'2023016910',0
29-2023000122,train,29.0,b'2023000122',0
09-2023004905,train,9.0,b'2023004905',0
31-2023008432,train,31.0,b'2023008432',0
45-2023005450,train,45.0,b'2023005450',0
49-2023005259,train,49.0,b'2023005259',0
27-2023008168,train,27.0,b'2023008168',0
05-2023005343,train,5.0,b'2023005343',0
24-2023014578,train,24.0,b'2023014578',0
49-2023002468,train,49.0,b'2023002468',0
38-2023003114,train,38.0,b'2023003114',0
08-2023002323,train,8.0,b'2023002323',0
27-2023008599,train,27.0,b'2023008599',0
09-2023007500,train,9.0,b'2023007500',0
23-2023005006,train,23.0,b'2023005006',0
26-2023008211,train,26.0,b'2023008211',0
06-2023004875,train,6.0,b'2023004875',0
27-2023005278,train,27.0,b'2023005278',0
72-2023003470,train,72.0,b'2023003470',0
19-2023008756,train,19.0,b'2023008756',0
04-2023003468,train,4.0,b'2023003468',0
36-2023009575,train,36.0,b'2023009575',0
41-2023002970,train,41.0,b'2023002970',0
12-2023008421,train,12.0,b'2023008421',0
26-2023006806,train,26.0,b'2023006806',0
02-2023001475,train,2.0,b'2023001475',0
05-2023005291,train,5.0,b'2023005291',0
15-2023002576,train,15.0,b'2023002576',0
72-2023003699,train,72.0,b'2023003699',0
51-2023003752,train,51.0,b'2023003752',0
34-2023009271,train,34.0,b'2023009271',0
06-2023006370,train,6.0,b'2023006370',0
06-2023010629,train,6.0,b'2023010629',0
15-2023006244,train,15.0,b'2023006244',0
47-2023000981,train,47.0,b'2023000981',0
06-2023011194,train,6.0,b'2023011194',0
48-2023009737,train,48.0,b'2023009737',0
53-2023006381,train,53.0,b'2023006381',0
16-2023002871,train,16.0,b'2023002871',0
48-2023003042,train,48.0,b'2023003042',0
51-2023006690,train,51.0,b'2023006690',0
19-2023004688,train,19.0,b'2023004688',0
35-2023002410,train,35.0,b'2023002410',0
55-2023006563,train,55.0,b'2023006563',0
48-2023004195,train,48.0,b'2023004195',0
36-2023005203,train,36.0,b'2023005203',0
31-2023005872,train,31.0,b'2023005872',0
39-2023012680,train,39.0,b'2023012680',0
36-2023016244,train,36.0,b'2023016244',0
36-2023012852,train,36.0,b'2023012852',0
34-2023006532,train,34.0,b'2023006532',0
15-2023003617,train,15.0,b'2023003617',0
36-2023016854,train,36.0,b'2023016854',0
31-2023004477,train,31.0,b'2023004477',0
48-2023006592,train,48.0,b'2023006592',0
11-2023002804,train,11.0,b'2023002804',0
23-2023009432,train,23.0,b'2023009432',0
36-2023009402,train,36.0,b'2023009402',0
36-2023000200,train,36.0,b'2023000200',0
27-2023016074,train,27.0,b'2023016074',0
46-2023003697,train,46.0,b'2023003697',0
08-2023005973,train,8.0,b'2023005973',0
40-2023003936,train,40.0,b'2023003936',1
34-2023005331,train,34.0,b'2023005331',0
46-2023003020,train,46.0,b'2023003020',0
27-2023002904,train,27.0,b'2023002904',0
29-2023004812,train,29.0,b'2023004812',0
48-2023009058,train,48.0,b'2023009058',0
17-2023005137,train,17.0,b'2023005137',0
26-2023005718,train,26.0,b'2023005718',0
40-2023003370,train,40.0,b'2023003370',0
16-2023006789,train,16.0,b'2023006789',0
37-2023000151,train,37.0,b'2023000151',0
31-2023004937,train,31.0,b'2023004937',0
32-2023001231,train,32.0,b'2023001231',0
12-2023013001,train,12.0,b'2023013001',0
06-2023010678,train,6.0,b'2023010678',0
12-2023007842,train,12.0,b'2023007842',0
39-2023007377,train,39.0,b'2023007377',0
55-2023005792,train,55.0,b'2023005792',0
18-2023002536,train,18.0,b'2023002536',0
40-2023002637,train,40.0,b'2023002637',0
51-2023005084,train,51.0,b'2023005084',0
27-2023015964,train,27.0,b'2023015964',0
72-2023003542,train,72.0,b'2023003542',0
49-2023005657,train,49.0,b'2023005657',0
16-2023004309,train,16.0,b'2023004309',1
22-2023002326,train,22.0,b'2023002326',0
27-2023006335,train,27.0,b'2023006335',0
17-2023004216,train,17.0,b'2023004216',0
40-2023003643,train,40.0,b'2023003643',0
26-2023005558,train,26.0,b'2023005558',0
17-2023000069,train,17.0,b'2023000069',0
38-2023005552,train,38.0,b'2023005552',0
06-2023007916,train,6.0,b'2023007916',0
26-2023009666,train,26.0,b'2023009666',0
37-2023003491,train,37.0,b'2023003491',0
30-2023003579,train,30.0,b'2023003579',0
72-2023003330,train,72.0,b'2023003330',0
36-2023012432,train,36.0,b'2023012432',0
47-2023002600,train,47.0,b'2023002600',0
22-2023004193,train,22.0,b'2023004193',0
22-2023002353,train,22.0,b'2023002353',0
72-2023001022,train,72.0,b'2023001022',0
08-2023003316,train,8.0,b'2023003316',0
31-2023011284,train,31.0,b'2023011284',0
02-2023002472,train,2.0,b'2023002472',0
24-2023000104,train,24.0,b'2023000104',0
39-2023007133,train,39.0,b'2023007133',0
41-2023000154,train,41.0,b'2023000154',0
49-2023008027,train,49.0,b'2023008027',0
51-2023005487,train,51.0,b'2023005487',0
13-2023004648,train,13.0,b'2023004648',0
12-2023007255,train,12.0,b'2023007255',0
48-2023009312,train,48.0,b'2023009312',0
17-2023001789,train,17.0,b'2023001789',0
72-2023004326,train,72.0,b'2023004326',0
53-2023019852,train,53.0,b'2023019852',0
11-2023001382,train,11.0,b'2023001382',0
06-2023008316,train,6.0,b'2023008316',0
20-2023006662,train,20.0,b'2023006662',0
55-2023007932,train,55.0,b'2023007932',0
24-2023005136,train,24.0,b'2023005136',0
15-2023004565,train,15.0,b'2023004565',0
31-2023003920,train,31.0,b'2023003920',0
54-2023003176,train,54.0,b'2023003176',0
19-2023004979,train,19.0,b'2023004979',0
13-2023007594,train,13.0,b'2023007594',0
53-2023017715,train,53.0,b'2023017715',0
48-2023000633,train,48.0,b'2023000633',0
17-2023004305,train,17.0,b'2023004305',0
45-2023008564,train,45.0,b'2023008564',0
34-2023008057,train,34.0,b'2023008057',0
66-2023000197,train,66.0,b'2023000197',0
40-2023003861,train,40.0,b'2023003861',0
20-2023008124,train,20.0,b'2023008124',1
30-2023003997,train,30.0,b'2023003997',0
06-2023007688,train,6.0,b'2023007688',0
04-2023008350,train,4.0,b'2023008350',0
08-2023005710,train,8.0,b'2023005710',0
54-2023003027,train,54.0,b'2023003027',0
78-2023000383,train,78.0,b'2023000383',0
26-2023006693,train,26.0,b'2023006693',0
29-2023006039,train,29.0,b'2023006039',0
36-2023008675,train,36.0,b'2023008675',0
04-2023011647,train,4.0,b'2023011647',0
53-2023006845,train,53.0,b'2023006845',0
09-2023001495,train,9.0,b'2023001495',0
05-2023005226,train,5.0,b'2023005226',0
55-2023005344,train,55.0,b'2023005344',0
27-2023009699,train,27.0,b'2023009699',0
53-2023022218,train,53.0,b'2023022218',0
20-2023004742,train,20.0,b'2023004742',0
26-2023004066,train,26.0,b'2023004066',0
26-2023003955,train,26.0,b'2023003955',0
38-2023002148,train,38.0,b'2023002148',0
09-2023006087,train,9.0,b'2023006087',0
39-2023007368,train,39.0,b'2023007368',0
44-2023005753,train,44.0,b'2023005753',0
09-2023005225,train,9.0,b'2023005225',0
38-2023003078,train,38.0,b'2023003078',0
36-2023017036,train,36.0,b'2023017036',0
23-2023007031,train,23.0,b'2023007031',0
49-2023004686,train,49.0,b'2023004686',0
46-2023005360,train,46.0,b'2023005360',0
53-2023000261,train,53.0,b'2023000261',0
53-2023023080,train,53.0,b'2023023080',0
49-2023002955,train,49.0,b'2023002955',0
06-2023003240,train,6.0,b'2023003240',0
36-2023005150,train,36.0,b'2023005150',0
08-2023001971,train,8.0,b'2023001971',0
39-2023004502,train,39.0,b'2023004502',0
19-2023002088,train,19.0,b'2023002088',0
34-2023005182,train,34.0,b'2023005182',0
53-2023014388,train,53.0,b'2023014388',0
48-2023000951,train,48.0,b'2023000951',0
48-2023004403,train,48.0,b'2023004403',0
09-2023004093,train,9.0,b'2023004093',0
02-2023002523,train,2.0,b'2023002523',0
39-2023005292,train,39.0,b'2023005292',0
06-2023011663,train,6.0,b'2023011663',0
27-2023008300,train,27.0,b'2023008300',0
24-2023011994,train,24.0,b'2023011994',0
27-2023008980,train,27.0,b'2023008980',0
38-2023005716,train,38.0,b'2023005716',0
36-2023000429,train,36.0,b'2023000429',0
17-2023004876,train,17.0,b'2023004876',0
15-2023001961,train,15.0,b'2023001961',0
49-2023005498,train,49.0,b'2023005498',0
46-2023004528,train,46.0,b'2023004528',0
25-2023007705,train,25.0,b'2023007705',0
26-2023009025,train,26.0,b'2023009025',0
17-2023001552,train,17.0,b'2023001552',0
25-2023007783,train,25.0,b'2023007783',0
20-2023005300,train,20.0,b'2023005300',0
18-2023002279,train,18.0,b'2023002279',0
41-2023002461,train,41.0,b'2023002461',0
24-2023009006,train,24.0,b'2023009006',0
40-2023001612,train,40.0,b'2023001612',0
45-2023009253,train,45.0,b'2023009253',0
49-2023010908,train,49.0,b'2023010908',0
48-2023004806,train,48.0,b'2023004806',0
29-2023005825,train,29.0,b'2023005825',0
08-2023007158,train,8.0,b'2023007158',0
02-2023001716,train,2.0,b'2023001716',0
41-2023001724,train,41.0,b'2023001724',0
27-2023014534,train,27.0,b'2023014534',0
09-2023008560,train,9.0,b'2023008560',0
18-2023009762,train,18.0,b'2023009762',0
13-2023004903,train,13.0,b'2023004903',0
29-2023006529,train,29.0,b'2023006529',0
25-2023008213,train,25.0,b'2023008213',0
53-2023025289,train,53.0,b'2023025289',0
50-2023004708,train,50.0,b'2023004708',0
13-2023005717,train,13.0,b'2023005717',0
18-2023007420,train,18.0,b'2023007420',0
48-2023007993,train,48.0,b'2023007993',0
53-2023000343,train,53.0,b'2023000343',0
31-2023010932,train,31.0,b'2023010932',0
31-2023008926,train,31.0,b'2023008926',0
17-2023000020,train,17.0,b'2023000020',0
29-2023006850,train,29.0,b'2023006850',0
27-2023011968,train,27.0,b'2023011968',0
30-2023005461,train,30.0,b'2023005461',0
36-2023012198,train,36.0,b'2023012198',0
49-2023006740,train,49.0,b'2023006740',0
34-2023009068,train,34.0,b'2023009068',0
24-2023007420,train,24.0,b'2023007420',0
53-2023024604,train,53.0,b'2023024604',0
04-2023008199,train,4.0,b'2023008199',0
35-2023002824,train,35.0,b'2023002824',0
18-2023004518,train,18.0,b'2023004518',0
47-2023001129,train,47.0,b'2023001129',0
20-2023007610,train,20.0,b'2023007610',0
13-2023004547,train,13.0,b'2023004547',0
49-2023004008,train,49.0,b'2023004008',0
53-2023014632,train,53.0,b'2023014632',0
18-2023005435,train,18.0,b'2023005435',0
06-2023003325,train,6.0,b'2023003325',0
39-2023009703,train,39.0,b'2023009703',0
24-2023012046,train,24.0,b'2023012046',0
19-2023008701,train,19.0,b'2023008701',0
46-2023002933,train,46.0,b'2023002933',0
34-2023004902,train,34.0,b'2023004902',0
30-2023002267,train,30.0,b'2023002267',0
08-2023003215,train,8.0,b'2023003215',0
48-2023000775,train,48.0,b'2023000775',0
29-2023002495,train,29.0,b'2023002495',0
20-2023007090,train,20.0,b'2023007090',0
27-2023012371,train,27.0,b'2023012371',0
56-2023004385,train,56.0,b'2023004385',0
56-2023004274,train,56.0,b'2023004274',0
36-2023012525,train,36.0,b'2023012525',0
48-2023008347,train,48.0,b'2023008347',1
29-2023006466,train,29.0,b'2023006466',0
36-2023013859,train,36.0,b'2023013859',0
28-2023000670,train,28.0,b'2023000670',0
27-2023006434,train,27.0,b'2023006434',0
16-2023006278,train,16.0,b'2023006278',0
32-2023002336,train,32.0,b'2023002336',0
29-2023003257,train,29.0,b'2023003257',0
12-2023004756,train,12.0,b'2023004756',0
66-2023000409,train,66.0,b'2023000409',0
18-2023010405,train,18.0,b'2023010405',0
12-2023005861,train,12.0,b'2023005861',0
15-2023004897,train,15.0,b'2023004897',0
17-2023000968,train,17.0,b'2023000968',0
06-2023011101,train,6.0,b'2023011101',0
40-2023006500,train,40.0,b'2023006500',0
41-2023005504,train,41.0,b'2023005504',0
09-2023001179,train,9.0,b'2023001179',0
53-2023011480,train,53.0,b'2023011480',0
34-2023005639,train,34.0,b'2023005639',0
36-2023012423,train,36.0,b'2023012423',0
06-2023011045,train,6.0,b'2023011045',0
44-2023005260,train,44.0,b'2023005260',0
41-2023004628,train,41.0,b'2023004628',0
31-2023004876,train,31.0,b'2023004876',0
34-2023000049,train,34.0,b'2023000049',0
39-2023007807,train,39.0,b'2023007807',0
44-2023002035,train,44.0,b'2023002035',0
36-2023000592,train,36.0,b'2023000592',0
17-2023001369,train,17.0,b'2023001369',0
33-2023006003,train,33.0,b'2023006003',0
37-2023001236,train,37.0,b'2023001236',0
48-2023000615,train,48.0,b'2023000615',0
02-2023004671,train,2.0,b'2023004671',0
31-2023004925,train,31.0,b'2023004925',0
18-2023008589,train,18.0,b'2023008589',0
49-2023010994,train,49.0,b'2023010994',0
08-2023006855,train,8.0,b'2023006855',0
49-2023011101,train,49.0,b'2023011101',0
39-2023007609,train,39.0,b'2023007609',0
18-2023003765,train,18.0,b'2023003765',0
17-2023005014,train,17.0,b'2023005014',0
12-2023012457,train,12.0,b'2023012457',0
16-2023003430,train,16.0,b'2023003430',0
22-2023005293,train,22.0,b'2023005293',0
06-2023008193,train,6.0,b'2023008193',0
30-2023007081,train,30.0,b'2023007081',0
36-2023013757,train,36.0,b'2023013757',0
12-2023006212,train,12.0,b'2023006212',0
22-2023005260,train,22.0,b'2023005260',0
19-2023008521,train,19.0,b'2023008521',0
72-2023003590,train,72.0,b'2023003590',0
19-2023008011,train,19.0,b'2023008011',0
49-2023007465,train,49.0,b'2023007465',0
28-2023000797,train,28.0,b'2023000797',0
24-2023006153,train,24.0,b'2023006153',0
72-2023003088,train,72.0,b'2023003088',0
12-2023006346,train,12.0,b'2023006346',0
20-2023005266,train,20.0,b'2023005266',0
16-2023004029,train,16.0,b'2023004029',0
66-2023001021,train,66.0,b'2023001021',0
37-2023003863,train,37.0,b'2023003863',0
10-2023003587,train,10.0,b'2023003587',0
31-2023012023,train,31.0,b'2023012023',0
27-2023004831,train,27.0,b'2023004831',0
44-2023000938,train,44.0,b'2023000938',0
32-2023001764,train,32.0,b'2023001764',0
37-2023002330,train,37.0,b'2023002330',0
53-2023019849,train,53.0,b'2023019849',0
12-2023008471,train,12.0,b'2023008471',0
12-2023006279,train,12.0,b'2023006279',0
27-2023011648,train,27.0,b'2023011648',0
19-2023008431,train,19.0,b'2023008431',0
41-2023001297,train,41.0,b'2023001297',0
50-2023001273,train,50.0,b'2023001273',0
48-2023000056,train,48.0,b'2023000056',0
20-2023004121,train,20.0,b'2023004121',0
51-2023003267,train,51.0,b'2023003267',0
12-2023005904,train,12.0,b'2023005904',0
30-2023002140,train,30.0,b'2023002140',0
41-2023006034,train,41.0,b'2023006034',0
53-2023008856,train,53.0,b'2023008856',0
12-2023010670,train,12.0,b'2023010670',0
18-2023009193,train,18.0,b'2023009193',0
24-2023008175,train,24.0,b'2023008175',0
48-2023006902,train,48.0,b'2023006902',0
51-2023003798,train,51.0,b'2023003798',0
16-2023001307,train,16.0,b'2023001307',0
72-2023003829,train,72.0,b'2023003829',0
36-2023004443,train,36.0,b'2023004443',0
18-2023002504,train,18.0,b'2023002504',0
27-2023004204,train,27.0,b'2023004204',0
25-2023008878,train,25.0,b'2023008878',0
47-2023001911,train,47.0,b'2023001911',0
04-2023004011,train,4.0,b'2023004011',0
